"deploy_id","date","argos_lc","lon","lat"
"160424_2016_165927",2016-10-28 12:28:55,"B",-66.502,38.282
"160424_2016_165927",2016-10-28 15:00:33,"B",-66.514,38.244
"160424_2016_165927",2016-10-28 19:16:08,"B",-66.519,38.216
"160424_2016_165927",2016-10-30 13:33:27,"A",-66.003,37.23
"160424_2016_165927",2016-10-30 22:51:04,"B",-66.041,37.113
"160424_2016_165927",2016-10-31 08:57:58,"B",-66.147,36.927
"160424_2016_165927",2016-10-31 09:29:38,"B",-66.156,36.921
"160424_2016_165927",2016-10-31 12:47:50,"B",-66.335,36.867
"160424_2016_165927",2016-11-01 01:18:22,"0",-66.582,36.588
"160424_2016_165927",2016-11-02 06:50:16,"A",-67.177,35.662
"160424_2016_165927",2016-11-02 23:17:16,"2",-67.509,35.323
"160424_2016_165927",2016-11-03 01:22:00,"1",-67.52,35.287
"160424_2016_165927",2016-11-03 08:27:32,"B",-67.693,35.18
"160424_2016_165927",2016-11-03 15:30:18,"A",-67.808,35.093
"160424_2016_165927",2016-11-04 17:48:10,"2",-68.293,34.744
"160424_2016_165927",2016-11-04 19:30:38,"1",-68.299,34.728
"160424_2016_165927",2016-11-05 00:46:31,"B",-68.378,34.683
"160424_2016_165927",2016-11-05 09:00:25,"1",-68.595,34.669
"160424_2016_165927",2016-11-05 17:36:50,"B",-68.75,34.619
"160424_2016_165927",2016-11-05 19:20:15,"B",-68.797,34.699
"160424_2016_165927",2016-11-05 21:17:20,"B",-68.799,34.736
"160424_2016_165927",2016-11-06 02:00:24,"A",-69.027,34.709
"160424_2016_165927",2016-11-06 07:40:16,"B",-69.194,34.743
"160424_2016_165927",2016-11-07 09:44:50,"B",-69.999,34.97
"160424_2016_165927",2016-11-07 17:14:56,"B",-70.108,35.178
"160424_2016_165927",2016-11-10 08:41:14,"0",-71.763,34.75
"160424_2016_165927",2016-11-15 13:20:57,"B",-74.651,35.768
"160424_2016_165927",2016-11-15 19:02:45,"2",-74.447,35.921
"160424_2016_165927",2016-11-16 18:51:06,"B",-74.421,36.012
"160424_2016_165927",2016-11-16 23:54:09,"B",-74.526,35.992
"160424_2016_165927",2016-11-17 08:58:32,"B",-74.543,36.05
"160424_2016_165927",2016-11-17 21:44:22,"B",-74.74,35.993
"160424_2016_165927",2016-11-17 23:25:47,"B",-74.767,36.007
"160424_2016_165927",2016-11-18 01:12:38,"B",-74.776,36.026
"160424_2016_165927",2016-11-18 22:25:48,"1",-74.637,36.068
"160424_2016_165927",2016-11-19 20:03:19,"A",-74.571,35.998
"160424_2016_165927",2016-11-19 21:10:41,"2",-74.512,35.998
"160424_2016_165927",2016-11-19 22:56:42,"B",-74.481,36.006
"160424_2016_165927",2016-11-20 20:49:39,"A",-74.458,36.029
"160424_2016_165927",2016-11-20 23:29:08,"A",-74.446,36.075
"160424_2016_165927",2016-11-21 00:09:59,"B",-74.452,36.075
"160424_2016_165927",2016-11-21 01:55:52,"B",-74.451,36.095
"160424_2016_165927",2016-11-21 09:53:26,"B",-74.501,36.176
"160424_2016_165927",2016-11-21 10:44:44,"B",-74.519,36.171
"160424_2016_165927",2016-11-21 22:56:44,"A",-74.547,36.216
"160424_2016_165927",2016-11-21 23:47:38,"B",-74.549,36.219
"160424_2016_165927",2016-11-22 01:29:42,"3",-74.583,36.202
"160424_2016_165927",2016-11-22 02:28:43,"A",-74.598,36.174
"160424_2016_165927",2016-11-22 03:17:20,"B",-74.605,36.167
"160424_2016_165927",2016-11-22 22:29:42,"2",-74.642,36.096
"160424_2016_165927",2016-11-22 23:25:45,"A",-74.658,36.096
"160424_2016_165927",2016-11-23 02:55:30,"A",-74.69,36.085
"160424_2016_165927",2016-11-23 07:48:20,"2",-74.619,36.12
"160424_2016_165927",2016-11-24 11:12:35,"B",-74.516,36.237
"160424_2016_165927",2016-11-24 16:31:52,"A",-74.637,36.389
"160424_2016_165927",2016-11-24 22:27:16,"0",-74.627,36.393
"160424_2016_165927",2016-11-24 22:58:59,"B",-74.628,36.396
"160424_2016_165927",2016-11-25 00:13:53,"B",-74.624,36.396
"160424_2016_165927",2016-11-25 00:31:08,"B",-74.625,36.399
"160424_2016_165927",2016-11-25 00:42:39,"A",-74.634,36.371
"160424_2016_165927",2016-11-25 02:19:27,"B",-74.639,36.382
"160424_2016_165927",2016-11-25 16:12:55,"B",-74.659,36.31
"160424_2016_165927",2016-11-25 18:50:26,"3",-74.682,36.318
"160424_2016_165927",2016-11-25 21:11:42,"B",-74.681,36.323
"160424_2016_165927",2016-11-25 22:06:59,"2",-74.647,36.304
"160424_2016_165927",2016-11-25 22:33:06,"B",-74.634,36.301
"160424_2016_165927",2016-11-25 22:52:45,"1",-74.632,36.294
"160424_2016_165927",2016-11-25 23:44:53,"1",-74.625,36.288
"160424_2016_165927",2016-11-26 00:10:15,"B",-74.592,36.272
"160424_2016_165927",2016-11-26 00:10:37,"B",-74.592,36.273
"160424_2016_165927",2016-11-26 00:30:49,"B",-74.59,36.27
"160424_2016_165927",2016-11-26 18:37:06,"0",-74.698,36.147
"160424_2016_165927",2016-11-26 20:18:21,"A",-74.678,36.13
"160424_2016_165927",2016-11-26 21:41:26,"B",-74.673,36.124
"160424_2016_165927",2016-11-26 23:20:38,"A",-74.692,36.101
"160424_2016_165927",2016-11-26 23:40:48,"1",-74.698,36.102
"160424_2016_165927",2016-11-26 23:52:13,"B",-74.698,36.1
"160424_2016_165927",2016-11-27 00:18:18,"B",-74.697,36.096
"160424_2016_165927",2016-11-27 01:26:10,"1",-74.721,36.063
"160424_2016_165927",2016-11-28 01:08:47,"B",-74.721,35.977
"160424_2016_165927",2016-11-28 02:50:51,"B",-74.714,35.982
"160424_2016_165927",2016-11-28 22:20:58,"B",-74.792,35.689
"160424_2016_165927",2016-11-29 18:08:26,"B",-74.772,35.983
"160424_2016_165927",2016-11-30 21:42:18,"B",-74.514,36.099
"160424_2016_165927",2016-11-30 21:51:39,"B",-74.467,36.094
"160424_2016_165927",2016-12-01 01:00:18,"B",-74.486,36.074
"160424_2016_165927",2016-12-01 01:44:05,"2",-74.522,36.109
"160424_2016_165927",2016-12-02 01:22:45,"B",-74.825,36.424
"160424_2016_165927",2016-12-02 09:57:16,"B",-74.86,36.265
"160424_2016_165927",2016-12-03 23:43:19,"0",-74.566,35.898
"160424_2016_165927",2016-12-04 02:23:03,"3",-74.622,35.908
"160424_2016_165927",2016-12-04 16:28:47,"B",-74.797,35.992
"160424_2016_165927",2016-12-04 18:48:36,"A",-74.453,36.174
"160424_2016_165927",2016-12-04 20:27:06,"B",-74.408,36.216
"160424_2016_165927",2016-12-04 21:44:39,"B",-74.411,36.217
"160424_2016_165927",2016-12-04 22:47:23,"A",-74.437,36.199
"160424_2016_165927",2016-12-05 00:28:39,"B",-74.429,36.209
"160424_2016_165927",2016-12-05 00:33:59,"A",-74.438,36.209
"160424_2016_165927",2016-12-05 22:22:37,"1",-74.573,35.95
"160424_2016_165927",2016-12-05 22:33:18,"B",-74.57,35.945
"160424_2016_165927",2016-12-06 03:21:36,"B",-74.582,35.866
"160424_2016_165927",2016-12-06 21:52:42,"A",-74.532,35.808
"160424_2016_165927",2016-12-06 23:30:18,"A",-74.539,35.803
"160424_2016_165927",2016-12-07 01:26:11,"1",-74.513,35.789
"160424_2016_165927",2016-12-07 18:21:25,"A",-74.591,35.815
"160424_2016_165927",2016-12-07 22:05:29,"3",-74.502,35.847
"160424_2016_165927",2016-12-07 22:07:16,"3",-74.505,35.84
"160424_2016_165927",2016-12-07 23:47:59,"B",-74.469,35.838
"160424_2016_165927",2016-12-08 08:19:01,"B",-74.354,35.873
"160424_2016_165927",2016-12-08 10:00:42,"B",-74.188,35.894
"160424_2016_165927",2016-12-08 16:00:25,"B",-74.007,35.976
"160424_2016_165927",2016-12-08 21:36:50,"1",-74.305,36.003
"160424_2016_165927",2016-12-08 21:56:02,"2",-74.299,36.003
"160424_2016_165927",2016-12-08 22:29:05,"1",-74.298,35.993
"160424_2016_165927",2016-12-08 23:18:30,"1",-74.274,35.98
"160424_2016_165927",2016-12-09 00:08:53,"2",-74.247,35.976
"160424_2016_165927",2016-12-10 00:20:17,"1",-73.988,36.357
"160424_2016_165927",2016-12-10 22:27:01,"0",-73.547,36.474
"160424_2016_165927",2016-12-11 09:28:40,"1",-73.397,36.79
"160424_2016_165927",2016-12-11 23:43:15,"1",-73.554,37.106
"160424_2016_165927",2016-12-12 00:17:31,"B",-73.577,37.129
"160424_2016_165927",2016-12-12 01:24:49,"A",-73.584,37.136
"160424_2016_165927",2016-12-12 03:02:52,"A",-73.614,37.156
"160424_2016_165927",2016-12-12 20:40:31,"B",-73.554,37.056
"160424_2016_165927",2016-12-12 21:14:44,"B",-73.612,37.079
"160424_2016_165927",2016-12-12 22:48:19,"B",-73.551,36.858
"160424_2016_165927",2016-12-12 23:20:21,"B",-73.591,36.867
"160424_2016_165927",2016-12-13 00:54:13,"3",-73.847,36.745
"160424_2016_165927",2016-12-13 01:49:08,"1",-73.85,36.709
"160424_2016_165927",2016-12-15 20:05:06,"1",-71.85,36.407
"160424_2016_165927",2016-12-15 22:00:43,"B",-71.865,36.351
"160424_2016_165927",2016-12-15 23:55:24,"A",-71.915,36.313
"160424_2016_165927",2016-12-18 00:29:50,"B",-72.362,35.234
"160424_2016_165927",2016-12-18 23:19:41,"A",-72.081,34.491
"160424_2016_165927",2016-12-19 00:39:49,"B",-72.087,34.465
"160424_2016_165927",2016-12-19 01:30:25,"B",-72.093,34.471
"160424_2016_165927",2016-12-19 23:06:17,"B",-72.186,34.196
"160424_2016_165927",2016-12-20 01:49:11,"0",-72.309,33.909
"160424_2016_165927",2016-12-20 21:43:14,"B",-72.807,32.872
"160424_2016_165927",2016-12-21 18:55:28,"1",-72.175,33.093
"160424_2016_165927",2016-12-22 20:29:28,"B",-72.264,32.631
"160424_2016_165927",2016-12-22 20:53:35,"B",-72.158,32.651
"160424_2016_165927",2016-12-22 21:55:01,"1",-72.076,32.69
"160424_2016_165927",2016-12-22 22:27:49,"A",-72.068,32.698
"160424_2016_165927",2016-12-22 22:33:34,"B",-72.069,32.687
"160424_2016_165927",2016-12-23 18:36:06,"1",-72.115,32.298
"160424_2016_165927",2016-12-24 16:14:59,"B",-71.839,31.979
"160424_2016_165927",2016-12-24 18:19:52,"2",-72.156,31.98
"160424_2016_165927",2016-12-26 01:27:04,"2",-72.164,31.455
"160424_2016_165927",2016-12-26 03:12:11,"B",-72.184,31.425
"160424_2016_165927",2016-12-26 17:59:55,"B",-72.274,31.228
"160424_2016_165927",2016-12-26 19:35:32,"B",-72.277,31.196
"160424_2016_165927",2016-12-27 17:46:44,"A",-72.32,30.909
"160424_2016_165927",2016-12-27 19:25:47,"1",-72.322,30.901
"160424_2016_165927",2016-12-28 19:12:15,"0",-72.718,30.824
"160424_2016_165927",2016-12-29 01:17:25,"B",-72.772,30.761
"160424_2016_165927",2016-12-29 16:10:28,"B",-72.941,30.527
"160424_2016_165927",2016-12-29 20:48:09,"B",-72.993,30.433
"160424_2016_165927",2016-12-29 21:15:12,"3",-72.949,30.393
"160424_2016_165927",2016-12-29 21:34:09,"B",-72.95,30.394
"160424_2016_165927",2016-12-30 08:52:16,"B",-73.089,30.239
"160424_2016_165927",2016-12-30 20:52:18,"B",-73.212,30.047
"160424_2016_165927",2016-12-31 20:22:51,"2",-73.525,29.774
"160424_2016_165927",2016-12-31 22:00:19,"B",-73.544,29.751
"160424_2016_165927",2017-01-01 07:10:20,"B",-73.639,29.655
"160424_2016_165927",2017-01-01 18:29:09,"2",-73.838,29.555
"160424_2016_165927",2017-01-01 20:09:40,"3",-73.84,29.525
"160424_2016_165927",2017-01-03 19:48:14,"0",-74.689,29.601
"160424_2016_165927",2017-01-05 08:03:21,"0",-75.136,30.196
"160424_2016_165927",2017-01-05 22:54:46,"1",-75.265,30.39
"160424_2016_165927",2017-01-06 09:33:39,"A",-75.268,30.658
"160424_2016_165927",2017-01-06 19:13:17,"3",-75.387,30.792
"160424_2016_165927",2017-01-06 21:16:39,"2",-75.415,30.819
"160424_2016_165927",2017-01-06 21:23:09,"B",-75.415,30.818
"160424_2016_165927",2017-01-08 22:07:18,"A",-76.3,31.397
"160424_2016_165927",2017-01-09 09:02:21,"B",-76.538,31.585
"160424_2016_165927",2017-01-09 10:13:14,"B",-76.561,31.614
"160424_2016_165927",2017-01-09 10:25:05,"B",-76.57,31.624
"160424_2016_165927",2017-01-10 09:50:31,"B",-76.856,31.919
"160424_2016_165927",2017-01-10 13:39:51,"B",-76.59,32.194
"160424_2016_165927",2017-01-10 20:12:09,"3",-76.459,32.333
"160424_2016_165927",2017-01-10 23:40:25,"3",-76.405,32.432
"160424_2016_165927",2017-01-10 23:56:50,"B",-76.402,32.42
"160424_2016_165927",2017-01-11 09:12:45,"B",-76.271,32.712
"160424_2016_165927",2017-01-11 13:20:46,"B",-76.082,32.857
"160424_2016_165927",2017-01-11 16:41:41,"0",-76.023,32.989
"160424_2016_165927",2017-01-11 21:41:03,"B",-75.905,33.125
"160424_2016_165927",2017-01-11 22:08:52,"0",-75.855,33.105
"160424_2016_165927",2017-01-13 16:01:57,"B",-74.818,34.422
"160424_2016_165927",2017-01-13 19:36:06,"1",-74.732,34.518
"160424_2016_165927",2017-01-14 23:17:51,"A",-74.402,35.729
"160424_2016_165927",2017-01-15 12:51:16,"B",-74.277,36.107
"160424_2016_165927",2017-01-15 15:20:33,"1",-74.499,36.011
"160424_2016_165927",2017-01-15 19:09:56,"2",-74.62,35.973
"160424_2016_165927",2017-01-15 20:52:04,"3",-74.66,35.958
"160424_2016_165927",2017-01-15 22:28:34,"0",-74.658,35.95
"160424_2016_165927",2017-01-15 22:43:06,"0",-74.699,35.948
"160424_2016_165927",2017-01-16 18:59:34,"1",-74.775,35.694
"160424_2016_165927",2017-01-16 20:40:18,"2",-74.769,35.679
"160424_2016_165927",2017-01-16 22:01:58,"B",-74.784,35.661
"160424_2016_165927",2017-01-17 18:46:13,"A",-74.589,35.599
"160424_2016_165927",2017-01-17 21:38:20,"1",-74.541,35.673
"160424_2016_165927",2017-01-17 21:42:03,"A",-74.543,35.669
"160424_2016_165927",2017-01-17 22:34:00,"1",-74.513,35.68
"160424_2016_165927",2017-01-18 18:39:28,"B",-73.967,36.032
"160424_2016_165927",2017-01-18 20:17:58,"A",-73.985,36.129
"160424_2016_165927",2017-01-18 22:22:12,"A",-73.986,36.143
"160424_2016_165927",2017-01-19 00:03:59,"B",-73.977,36.175
"160424_2016_165927",2017-01-19 03:12:08,"B",-73.99,36.162
"160424_2016_165927",2017-01-19 10:02:02,"B",-74.012,36.174
"160424_2016_165927",2017-01-19 11:19:53,"A",-74.177,36.157
"160424_2016_165927",2017-01-19 11:47:45,"B",-74.244,36.188
"160424_2016_165927",2017-01-19 18:27:23,"B",-74.329,36.106
"160424_2016_165927",2017-01-19 20:08:48,"A",-74.39,36.086
"160424_2016_165927",2017-01-19 22:11:32,"A",-74.393,36.058
"160424_2016_165927",2017-01-19 22:18:51,"B",-74.393,36.058
"160424_2016_165927",2017-01-19 23:58:06,"B",-74.433,36.043
"160424_2016_165927",2017-01-20 18:19:51,"B",-74.808,35.858
"160424_2016_165927",2017-01-20 22:01:11,"3",-74.559,35.944
"160424_2016_165927",2017-01-20 22:06:13,"2",-74.553,35.942
"160424_2016_165927",2017-01-20 23:51:18,"B",-74.577,35.934
"160424_2016_165927",2017-01-21 19:40:49,"B",-74.827,35.851
"160424_2016_165927",2017-01-21 21:56:39,"B",-74.481,35.963
"160424_2016_165927",2017-01-21 23:20:46,"B",-74.487,35.956
"160424_2016_165927",2017-01-22 02:14:30,"0",-74.45,35.925
"160424_2016_165927",2017-01-23 01:46:02,"B",-74.161,35.901
"160424_2016_165927",2017-01-23 15:04:42,"B",-73.77,36.159
"160424_2016_165927",2017-01-23 19:24:37,"0",-73.433,36.251
"160424_2016_165927",2017-01-23 23:37:26,"1",-73.304,36.389
"160424_2016_165927",2017-01-24 01:30:01,"3",-73.266,36.447
"160424_2016_165927",2017-01-24 02:24:29,"B",-73.239,36.471
"160424_2016_165927",2017-01-24 03:07:08,"A",-73.207,36.502
"160424_2016_165927",2017-01-24 09:12:11,"B",-73.024,36.74
"160424_2016_165927",2017-01-24 15:24:31,"B",-72.802,36.94
"160424_2016_165927",2017-01-24 19:06:49,"A",-73.287,36.83
"160424_2016_165927",2017-01-24 23:45:53,"1",-73.318,36.797
"160424_2016_165927",2017-01-25 00:47:21,"B",-73.325,36.81
"160424_2016_165927",2017-01-25 01:07:34,"A",-73.343,36.801
"160424_2016_165927",2017-01-25 02:07:46,"B",-73.341,36.807
"160424_2016_165927",2017-01-25 02:54:25,"B",-73.343,36.81
"160424_2016_165927",2017-01-25 22:30:44,"B",-73.246,36.655
"160424_2016_165927",2017-01-25 22:47:03,"A",-73.266,36.636
"160424_2016_165927",2017-01-26 23:39:38,"A",-72.09,36.993
"160424_2016_165927",2017-01-27 01:17:51,"B",-72.086,36.974
"160424_2016_165927",2017-01-27 07:10:52,"1",-71.88,36.971
"160424_2016_165927",2017-01-27 09:34:13,"0",-71.828,36.922
"160424_2016_165927",2017-01-27 20:15:34,"B",-71.591,36.849
"160424_2016_165927",2017-01-27 22:22:32,"2",-71.599,36.746
"160424_2016_165927",2017-01-27 22:26:52,"3",-71.598,36.748
"160424_2016_165927",2017-01-28 00:00:14,"B",-71.561,36.717
"160424_2016_165927",2017-01-28 00:07:56,"B",-71.564,36.717
"160424_2016_165927",2017-01-29 01:23:38,"1",-71.716,36.194
"160424_2016_165927",2017-01-29 02:20:53,"B",-71.703,36.178
"160424_2016_165927",2017-01-29 03:03:41,"2",-71.718,36.175
"160424_2016_165927",2017-01-29 21:57:25,"2",-71.996,35.926
"160424_2016_165927",2017-01-29 22:08:16,"2",-72.001,35.927
"160424_2016_165927",2017-01-30 02:43:59,"1",-72.08,35.848
"160424_2016_165927",2017-01-30 06:36:21,"A",-72.174,35.777
"160424_2016_165927",2017-01-30 16:03:31,"B",-72.262,35.604
"160424_2016_165927",2017-01-30 19:39:20,"B",-72.213,35.536
"160424_2016_165927",2017-02-01 02:02:09,"A",-72.744,34.719
"160424_2016_165927",2017-02-01 07:54:34,"0",-72.906,34.619
"160424_2016_165927",2017-02-01 09:55:31,"A",-72.909,34.617
"160424_2016_165927",2017-02-01 17:44:07,"B",-72.958,34.635
"160424_2016_165927",2017-02-01 19:20:56,"B",-72.966,34.652
"160424_2016_165927",2017-02-02 21:42:13,"3",-73.285,34.647
"160424_2016_165927",2017-02-02 22:50:01,"2",-73.281,34.657
"160424_2016_165927",2017-02-03 18:54:49,"2",-73.687,34.624
"160424_2016_165927",2017-02-03 22:42:08,"A",-73.756,34.61
"160424_2016_165927",2017-02-03 22:50:57,"B",-73.756,34.608
"160424_2016_165927",2017-02-04 00:58:58,"B",-73.845,34.622
"160424_2016_165927",2017-02-04 02:42:29,"B",-73.911,34.584
"160424_2016_165927",2017-02-04 18:47:13,"2",-74.467,34.597
"160424_2016_165927",2017-02-04 22:31:12,"2",-74.489,34.591
"160424_2016_165927",2017-02-05 16:18:34,"B",-74.778,34.57
"160424_2016_165927",2017-02-05 18:30:47,"A",-74.787,34.694
"160424_2016_165927",2017-02-06 03:44:42,"B",-75.053,34.844
"160424_2016_165927",2017-02-06 09:01:07,"B",-74.821,34.845
"160424_2016_165927",2017-02-06 10:29:12,"B",-74.837,34.882
"160424_2016_165927",2017-02-07 10:13:19,"1",-74.557,35.713
"160424_2016_165927",2017-02-07 11:53:00,"A",-74.532,35.728
"160424_2016_165927",2017-02-07 14:52:36,"B",-74.543,35.839
"160424_2016_165927",2017-02-07 18:11:30,"B",-74.561,35.916
"160424_2016_165927",2017-02-08 01:18:20,"B",-74.646,35.997
"160424_2016_165927",2017-02-08 08:19:37,"A",-74.499,35.858
"160424_2016_165927",2017-02-09 22:06:04,"B",-74.013,36.134
"160424_2016_165927",2017-02-10 14:39:30,"1",-72.142,36.761
"160424_2016_165927",2017-02-10 19:21:01,"0",-72.073,36.691
"160424_2016_165927",2017-02-10 21:19:47,"B",-71.922,36.674
"160424_2016_165927",2017-02-10 21:39:13,"2",-71.939,36.637
"160424_2016_165927",2017-02-11 11:39:16,"1",-71.759,36.481
"160424_2016_165927",2017-02-11 13:09:33,"B",-71.721,36.468
"160424_2016_165927",2017-02-14 00:06:47,"B",-72.55,35.348
"160424_2016_165927",2017-02-14 00:17:05,"B",-72.574,35.385
"160424_2016_165927",2017-02-14 12:29:29,"2",-72.69,35.147
"160424_2016_165927",2017-02-16 01:48:43,"0",-73.574,34.504
"160424_2016_165927",2017-02-17 08:20:51,"B",-74.192,34.394
"160424_2016_165927",2017-02-17 11:40:53,"1",-74.434,34.415
"160424_2016_165927",2017-02-17 11:52:09,"A",-74.438,34.412
"160424_2016_165927",2017-02-17 19:40:33,"0",-74.395,34.487
"160424_2016_165927",2017-02-19 00:52:04,"1",-74.481,34.932
"160424_2016_165927",2017-02-19 02:30:16,"A",-74.417,34.906
"160424_2016_165927",2017-02-19 22:55:43,"B",-74.329,35.046
"160424_2016_165927",2017-02-20 13:02:19,"B",-74.162,35.008
"160424_2016_165927",2017-02-20 14:32:12,"3",-74.074,35.03
"160424_2016_165927",2017-02-21 00:03:58,"2",-73.979,34.953
"160424_2016_165927",2017-02-21 01:44:43,"B",-73.949,34.953
"160424_2016_165927",2017-02-21 03:29:40,"B",-73.933,34.956
"160424_2016_165927",2017-02-21 09:13:18,"B",-74.101,34.812
"160424_2016_165927",2017-02-21 22:05:20,"A",-74.232,34.578
"160424_2016_165927",2017-02-21 23:30:31,"0",-74.257,34.529
"160424_2016_165927",2017-02-22 01:33:18,"B",-74.264,34.493
"160424_2016_165927",2017-02-22 21:39:49,"B",-74.39,34.065
"160424_2016_165927",2017-02-22 23:04:02,"B",-74.401,34.01
"160424_2016_165927",2017-02-23 00:02:21,"B",-74.282,33.885
"160424_2016_165927",2017-02-23 01:09:36,"1",-74.274,33.877
"160424_2016_165927",2017-02-23 02:03:17,"0",-74.28,33.866
"160424_2016_165927",2017-02-23 18:30:39,"B",-74.155,33.912
"160424_2016_165927",2017-02-23 21:16:22,"B",-74.148,33.869
"160424_2016_165927",2017-02-24 22:29:26,"1",-73.913,33.956
"160424_2016_165927",2017-02-25 00:11:59,"B",-73.891,33.973
"160424_2016_165927",2017-02-25 00:25:33,"B",-73.909,33.935
"160424_2016_165927",2017-02-25 16:10:03,"B",-73.91,33.948
"160424_2016_165927",2017-02-25 21:28:21,"B",-73.873,33.898
"160424_2016_165927",2017-02-25 23:06:36,"2",-73.769,33.789
"160424_2016_165927",2017-02-26 01:46:41,"B",-73.761,33.775
"160424_2016_165927",2017-02-26 06:31:56,"B",-73.764,33.764
"160424_2016_165927",2017-02-26 19:35:46,"A",-73.81,33.838
"160424_2016_165927",2017-02-27 08:04:35,"A",-73.897,33.723
"160424_2016_165927",2017-02-27 09:51:42,"B",-73.905,33.725
"160424_2016_165927",2017-02-27 10:00:56,"B",-73.934,33.72
"160424_2016_165927",2017-02-27 19:26:37,"0",-74.001,33.667
"160424_2016_165927",2017-02-27 22:58:52,"B",-73.999,33.658
"160424_2016_165927",2017-02-27 22:59:53,"B",-74.001,33.663
